review_id,product_id,product_name,category,rating,review_text,review_date,verified_purchase,helpful_count,review_length,true_sentiment,month,is_holiday_season
R008682,P0817,Vitamins,Health & Household,5,Best vitamins I've ever purchased. very durable. Worth every penny.,2024-09-26 16:36:18.433295,False,5,10,positive,9,False
R008683,P0814,Knife Set,Home & Kitchen,1,Complete disaster. cheap materials. Save your money!,2025-06-07 16:36:18.433295,False,5,7,negative,6,False
R008684,P0203,Self-Help Book,Books,5,Amazing quality and looks fantastic. 5 stars!,2023-09-09 16:36:18.433295,True,3,7,positive,9,False
R008685,P0149,Video Game,Toys & Games,1,Worst video game ever. terrible quality. Want my money back! This is my second purchase.,2024-12-01 16:36:18.433295,True,5,15,negative,12,True
R008686,P0813,First Aid Kit,Health & Household,5,Perfect first aid kit! fast shipping. Couldn't be happier.,2023-11-07 16:36:18.433295,True,0,9,positive,11,True
R008687,P0589,Scale,Health & Household,2,poor customer service. This scale broke after just a few days. This is my second purchase.,2023-08-13 16:36:18.433295,False,3,16,negative,8,False
R008688,P0792,Knife Set,Home & Kitchen,2,uncomfortable to use. This knife set is a complete waste of cash. ⭐,2024-12-15 16:36:18.433295,True,1,13,negative,12,True
R008689,P0413,Bike,Sports & Outdoors,5,works perfectly. This bike is exactly what I needed!,2024-01-15 16:36:18.433295,True,7,9,positive,1,True
R008690,P0112,Humidifier,Health & Household,5,Absolutely love this humidifier! excellent build quality. Highly recommend! Bought this for my spouse.,2024-03-19 16:36:18.433295,True,4,14,positive,3,False
R008691,P0678,Jeans,Fashion,5,Perfect jeans! excellent build quality. Couldn't be happier.,2024-12-04 16:36:18.433295,True,0,8,positive,12,True
R008692,P0848,Laptop,Electronics,4,Perfect laptop!!!! amazing performance. Couldn't be happier.,2025-02-02 16:36:18.433295,True,6,7,positive,2,False
R008693,P0634,Speaker,Electronics,5,Fantastic purchase. looks fantastic. Excellent value for money.,2024-08-24 16:36:18.433295,True,5,8,positive,8,False
R008694,P0373,Makeup Kit,Beauty & Personal Care,4,Amazing quality and beautiful design. 5 stars!,2023-10-31 16:36:18.433295,True,9,7,positive,10,False
R008695,P0862,Board Game,Toys & Games,4,Absolutely love this board game! amazing performance. Highly recommend!,2024-06-04 16:36:18.433295,True,5,9,positive,6,False
R008696,P0330,Humidifier,Health & Household,4,"very durable. Great humidifier, very satisfied with my purchase. Using it daily.",2025-03-15 16:36:18.433295,True,4,12,positive,3,False
R008697,P0201,Novel,Books,4,fast shipping. This novel is exactly what I needed!,2024-02-21 16:36:18.433295,True,4,9,positive,2,False
R008698,P0605,Self-Help Book,Books,1,horrible design. This self-help book is a complete waste of money.,2025-06-28 16:36:18.433295,True,6,11,negative,6,False
R008699,P0786,Self-Help Book,Books,5,Absolutely ❤️ this self-help book!!!! excellent build quality. Highly recommend!!!!,2023-08-31 16:36:18.433295,True,5,10,positive,8,False
R008700,P0879,Scale,Health & Household,5,"works perfectly. Great scale, very satisfied with my purchase.",2024-04-04 16:36:18.433295,False,8,9,positive,4,False
R008701,P0661,Shirt,Fashion,1,Complete disaster. complete waste of bucks. Save your bucks!!!! 👎,2024-04-01 16:36:18.433295,True,7,10,negative,4,False
R008702,P0076,Scale,Health & Household,4,"amazing performance. Great scale, hella satisfied with my purchase. Been using it for a month now.",2023-12-11 16:36:18.433295,True,4,16,positive,12,True
R008703,P0391,Tent,Sports & Outdoors,3,"Not bad, not great. standard quality. Just average. Bought this for my spouse.",2023-07-21 16:36:18.433295,True,2,13,neutral,7,False
R008704,P0621,Smartwatch,Electronics,5,Exceeded my expectations! very durable. Would buy again.,2024-02-27 16:36:18.433295,True,2,8,positive,2,False
R008705,P0503,First Aid Kit,Health & Household,5,Best first aid kit I've ever purchased. great customer service. Worth every penny. Using it daily.,2024-11-25 16:36:18.433295,False,7,16,positive,11,True
R008706,P0342,Fitness Tracker,Sports & Outdoors,1,Awful fitness tracker. missing parts. Returning immediately. Using it daily.,2024-09-26 16:36:18.433295,True,11,10,negative,9,False
R008707,P0348,Puzzle,Toys & Games,5,Perfect puzzle! amazing performance. Couldn't be happier.,2024-03-17 16:36:18.433295,True,2,7,positive,3,False
R008708,P0701,Toaster,Home & Kitchen,1,Do not buy! terrible quality. Extremely poor quality.,2024-02-21 16:36:18.433295,True,6,8,negative,2,False
R008709,P0570,Backpack,Sports & Outdoors,5,Fantastic purchase. works perfectly. Excellent value for money.,2024-02-24 16:36:18.433295,False,7,8,positive,2,False
R008710,P0778,Scale,Health & Household,1,Terrible scale. doesn't work as advertised. Very disappointed. Using it daily.,2023-08-21 16:36:18.433295,True,2,11,negative,8,False
R008711,P0794,Biography,Books,4,Absolutely love this biography! easy to use. Highly recommend!,2025-01-29 16:36:18.433295,True,9,9,positive,1,True
R008712,P0183,Vacuum,Home & Kitchen,5,Amazing quality and super comfortable. 5 stars!,2025-03-15 16:36:18.433295,True,5,7,positive,3,False
R008713,P0634,Puzzle,Toys & Games,5,Fantastic purchase. easy to use. Excellent value for money. Got this on sale.,2024-04-08 16:36:18.433295,True,5,13,positive,4,False
R008714,P0970,Lego Set,Toys & Games,5,Best lego set I've ever purchased. amazing performance. Worth every penny. Using it daily.,2024-07-15 16:36:18.433295,True,7,14,positive,7,False
R008715,P0616,Yoga Mat,Sports & Outdoors,5,Best yoga mat I've ever purchased. works perfectly. Worth every penny. Bought this for my spouse.,2024-04-23 16:36:18.433295,True,5,16,positive,4,False
R008716,P0176,Self-Help Book,Books,2,Awful self-help book. poor customer service. Returning immediately.,2024-06-24 16:36:18.433295,True,5,8,negative,6,False
R008717,P0809,Headphones,Electronics,1,Worst headphones ever. broke after a week. Want my money back!,2025-01-05 16:36:18.433295,True,2,11,negative,1,True
R008718,P0768,Lego Set,Toys & Games,5,Amazing quality and super durable. 5 stars!!!!,2024-06-07 16:36:18.433295,False,10,7,positive,6,False
R008719,P0827,First Aid Kit,Health & Household,4,Fantastic purchase. looks fantastic. Excellent value for money.,2025-01-12 16:36:18.433295,False,9,8,positive,1,True
R008720,P0409,Toaster,Home & Kitchen,4,Exceeded my expectations! very durable. Would buy again. Been using it for a month now.,2024-02-12 16:36:18.433295,False,9,15,positive,2,False
R008721,P0567,Hair Dryer,Beauty & Personal Care,5,Fantastic purchase. easy to use. Excellent value for money.,2023-10-18 16:36:18.433295,True,6,9,positive,10,False
R008722,P0147,Headphones,Electronics,5,"Fantastic purchase. excellent build quality. Excellent value for money. Compared to my previous one, this is better.",2024-10-12 16:36:18.433295,True,3,17,positive,10,False
R008723,P0900,Vitamins,Health & Household,5,incredible value. This vitamins is exactly what I needed! This is my second purchase.,2024-01-04 16:36:18.433295,True,6,14,positive,1,True
R008724,P0398,Novel,Books,3,"decent quality. Standard novel, nothing remarkable.",2023-09-06 16:36:18.433295,True,2,6,neutral,9,False
R008725,P0117,Headphones,Electronics,5,Perfect headphones! excellent build quality. Couldn't be happier. Using it daily.,2024-07-01 16:36:18.433295,True,5,11,positive,7,False
R008726,P0717,Puzzle,Toys & Games,4,Absolutely love this puzzle! looks fantastic. Highly recommend!,2024-07-06 16:36:18.433295,False,9,8,positive,7,False
R008727,P0022,Toaster,Home & Kitchen,3,The toaster is okay. does what it's supposed to. Nothing special.,2025-03-03 16:36:18.433295,False,1,11,neutral,3,False
R008728,P0884,Perfume,Beauty & Personal Care,3,"works as described. Standard perfume, nothing remarkable.",2023-10-23 16:36:18.433295,True,1,7,neutral,10,False
R008729,P0417,Makeup Kit,Beauty & Personal Care,3,It's fine. acceptable for the price. Meets basic requirements.,2024-06-09 16:36:18.433295,True,0,9,neutral,6,False
R008730,P0751,Headphones,Electronics,2,Awful headphones. uncomfortable to use. Returning immediately.,2024-12-28 16:36:18.433295,True,4,7,negative,12,True
R008731,P0211,First Aid Kit,Health & Household,5,Perfect first aid kit! fast shipping. Couldn't be happier.,2025-04-19 16:36:18.433295,True,6,9,positive,4,False
R008732,P0921,Blender,Home & Kitchen,4,Best blender I've ever purchased. excellent build quality. Worth ehella penny. Been using it for a month now.,2025-04-20 16:36:18.433295,True,2,18,positive,4,False
R008733,P0264,Running Shoes,Sports & Outdoors,4,incredible value. This running shoes is exactly what I needed! Got this on sale.,2024-04-30 16:36:18.433295,True,6,14,positive,4,False
R008734,P0908,Vitamins,Health & Household,5,"works perfectly. Great vitamins, very satisfied with my purchase.",2025-06-04 16:36:18.433295,True,2,9,positive,6,False
R008735,P0387,Fitness Tracker,Sports & Outdoors,2,Do not buy! missing parts. Extremely poor quality. Bought this for my spouse.,2024-10-16 16:36:18.433295,True,5,13,negative,10,False
R008736,P0521,Jeans,Fashion,4,Exceeded my expectations!1! looks fantastic. Would buy again.,2025-05-14 16:36:18.433295,True,3,8,positive,5,False
R008737,P0684,Bike,Sports & Outdoors,3,acceptable for the price. It's a decent bike for the price.,2023-12-23 16:36:18.433295,True,1,11,neutral,12,True
R008738,P0588,Dress,Fashion,5,Perfect dress! beautiful design. Couldn't be happier.,2025-06-15 16:36:18.433295,False,4,7,positive,6,False
R008739,P0404,Self-Help Book,Books,2,Horrible experience. arrived damaged. Would not recommend.,2025-02-23 16:36:18.433295,True,6,7,negative,2,False
R008740,P0715,Knife Set,Home & Kitchen,1,Horrible experience. doesn't work as advertised. Would not recommend. This is my second purchase.,2025-05-02 16:36:18.433295,True,6,14,negative,5,False
R008741,P0661,Air Purifier,Health & Household,5,Best air purifier I've ever purchased. fast shipping. Worth every penny.,2024-06-27 16:36:18.433295,True,5,11,positive,6,False
R008742,P0176,Biography,Books,5,Perfect biography! amazing performance. Couldn't be happier. Bought this for my spouse.,2024-03-19 16:36:18.433295,False,4,12,positive,3,False
R008743,P0702,Humidifier,Health & Household,1,Complete disaster. arrived damaged. Save your money!,2025-06-05 16:36:18.433295,False,6,7,negative,6,False
R008744,P0428,Smartphone,Electronics,3,The smartphone works as expected. works as described.,2024-02-20 16:36:18.433295,True,2,8,neutral,2,False
R008745,P0366,Bag,Fashion,5,excellent build quality. This bag is exactly what I needed! Been using it for a month now.,2025-06-26 16:36:18.433295,True,6,17,positive,6,False
R008746,P0138,Coffee Maker,Home & Kitchen,1,Awful coffee maker. arrived damaged. Returning immediately.,2025-04-28 16:36:18.433295,True,3,7,negative,4,False
R008747,P0731,Laptop,Electronics,4,Amazing quality and works perfectly. 5 stars!!!!,2024-01-06 16:36:18.433295,True,6,7,positive,1,True
R008748,P0871,Knife Set,Home & Kitchen,5,Best knife set I've ever purchased. outstanding features. Worth every penny.,2025-02-09 16:36:18.433295,True,6,11,positive,2,False
R008749,P0564,Lego Set,Toys & Games,2,Awful lego seet. missing parts. Returning immediately.,2024-03-07 16:36:18.433295,True,5,7,negative,3,False
R008750,P0405,Tablet,Electronics,3,The tablet works as expected. nothing special.,2023-12-01 16:36:18.433295,True,0,7,neutral,12,True
R008751,P0559,Shirt,Fashion,1,Do not buy! doesn't work as advertised. Extremely poor quality.,2023-09-04 16:36:18.433295,True,5,10,negative,9,False
R008752,P0149,Cookbook,Books,1,doesn't work as advertised. This cookbook is a complete waste of money.,2024-03-10 16:36:18.433295,True,9,12,negative,3,False
R008753,P0841,Speaker,Electronics,5,looks fantastic. This speaker is exactly what I needed!,2024-09-16 16:36:18.433295,True,12,9,positive,9,False
R008754,P0798,Cookbook,Books,5,Perfect cookbook! very durable. Couldn't be happier.,2024-09-30 16:36:18.433295,True,2,7,positive,9,False
R008755,P0973,Moisturizer,Beauty & Personal Care,5,outstanding features. This moisturizer is exactly what I needed!,2025-02-02 16:36:18.433295,True,6,9,positive,2,False
R008756,P0571,Board Game,Toys & Games,5,Absolutely luv this board game!!! fast shippping. Highly recommend!!!,2023-12-27 16:36:18.433295,True,4,9,positive,12,True
R008757,P0474,Backpack,Sports & Outdoors,4,"super comfortable. Great backpack, very satisfied with my purchase.",2025-04-24 16:36:18.433295,False,4,9,positive,4,False
R008758,P0721,Fitness Tracker,Sports & Outdoors,5,"excellent build quality. Great fitness tracker, very satisfied with my purchase. Been using it for a month now.",2024-09-19 16:36:18.433295,True,5,18,positive,9,False
R008759,P0315,Coffee Maker,Home & Kitchen,3,It's fine. nothing special. Mets basic requirements.,2024-04-10 16:36:18.433295,True,0,7,neutral,4,False
R008760,P0909,Vitamins,Health & Household,2,Do not buy! uncomfortable to use. Extremely poor quality.,2023-09-20 16:36:18.433295,False,4,9,negative,9,False
R008761,P0381,Puzzle,Toys & Games,4,Absolutely luv this puzzle!1! outstanding features. Highly recommend!1!,2024-06-26 16:36:18.433295,True,5,8,positive,6,False
R008762,P0991,Jacket,Fashion,5,Exxceeded my expectations! easy to use. Would buy again.,2024-10-13 16:36:18.433295,True,1,9,positive,10,False
R008763,P0927,Coffee Maker,Home & Kitchen,5,amazing performance. This coffee maker is exactly what I needed! Using it daily.,2024-11-20 16:36:18.433295,False,4,13,positive,11,True
R008764,P0543,Dress,Fashion,4,Exceeded my expectations! fast shipping. Would buy again.,2025-06-08 16:36:18.433295,True,6,8,positive,6,False
R008765,P0332,Self-Help Book,Books,4,Best self-help book I've ever purchased. excellent build quality. Worth every penny. Got this on sale.,2024-06-22 16:36:18.433295,True,2,16,positive,6,False
R008766,P0542,Fitness Tracker,Sports & Outdoors,2,Awful fitness tracker. stopped working. Returning immediately. Bought this for my spouse. ⭐,2024-01-28 16:36:18.433295,True,8,13,negative,1,True
R008767,P0463,Headphones,Electronics,5,Fantastic purchase. super comfortable. Excellent value for cash.,2025-03-27 16:36:18.433295,True,6,8,positive,3,False
R008768,P0549,Lego Set,Toys & Games,5,Best lego set I've ever purchased. beautiful design. Worth esuper penny.,2024-05-15 16:36:18.433295,True,6,11,positive,5,False
R008769,P0545,Shoes,Fashion,5,Perfect shoes!!!! lit customer service. Couldn't be happier.,2025-06-13 16:36:18.433295,False,2,8,positive,6,False
R008770,P0866,Shampoo,Beauty & Personal Care,1,false advertising. This shampoo is a compleete waste of money.,2024-08-13 16:36:18.433295,True,8,10,negative,8,False
R008771,P0697,Smartphone,Electronics,2,stopped working. This smartphone broke after just a few days.,2025-04-22 16:36:18.433295,True,9,10,negative,4,False
R008772,P0609,Air Purifier,Health & Household,5,Fantastic purchase. outstanding features. Excellent value for money.,2023-07-27 16:36:18.433295,True,4,8,positive,7,False
R008773,P0962,Knife Set,Home & Kitchen,1,Complete disaster. arrived damaged. Save your money!,2024-02-23 16:36:18.433295,False,6,7,negative,2,False
R008774,P0618,Scale,Health & Household,5,easy to use. This scale is exactly what I needed! This is my second purchase.,2025-02-05 16:36:18.433295,True,4,15,positive,2,False
R008775,P0095,Board Game,Toys & Games,1,Awful board game. poor customr service. Returning immediately.,2024-07-10 16:36:18.433295,True,5,8,negative,7,False
R008776,P0707,Yoga Mat,Sports & Outdoors,1,Horrible experience. poor customer service. Would not recommend.,2025-06-13 16:36:18.433295,False,10,8,negative,6,False
R008777,P0120,Running Shoes,Sports & Outdoors,5,"very durable. Great running shoes, very satisfied with my purchase.",2025-04-30 16:36:18.433295,True,5,10,positive,4,False
R008778,P0777,Action Figure,Toys & Games,5,Fantastic purchase. great customer service. Excellent value for money.,2024-07-12 16:36:18.433295,False,6,9,positive,7,False
